date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:44	42332/42332	---M-Z	200	added ('OK')	text/html	etag:%224ca534c-a55c-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/footer-3.html	bootstraplovers.com/assan-v3.6/classic-template/html/footer-3.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:44	39301/39301	---M-Z	200	added ('OK')	text/html	etag:%224ca534d-9985-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/footer-4.html	bootstraplovers.com/assan-v3.6/classic-template/html/footer-4.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:44	42039/42039	---M-Z	200	added ('OK')	text/html	etag:%224ca534e-a437-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/footer-5.html	bootstraplovers.com/assan-v3.6/classic-template/html/footer-5.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:45	43374/43374	---M-Z	200	added ('OK')	text/html	etag:%224ca534f-a96e-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/footer-6.html	bootstraplovers.com/assan-v3.6/classic-template/html/footer-6.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:45	44967/44967	---M-Z	200	added ('OK')	text/html	etag:%224ca5350-afa7-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/footer-7.html	bootstraplovers.com/assan-v3.6/classic-template/html/footer-7.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:45	48185/48185	---M-Z	200	added ('OK')	text/html	etag:%224ca535d-bc39-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/hero-particle.html	bootstraplovers.com/assan-v3.6/classic-template/html/hero-particle.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:46	45509/45509	---M-Z	200	added ('OK')	text/html	etag:%224ca535c-b1c5-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/hero-parallax.html	bootstraplovers.com/assan-v3.6/classic-template/html/hero-parallax.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:46	38291/38291	---M-Z	200	added ('OK')	text/html	etag:%224ca535f-9593-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/hero-youtube.html	bootstraplovers.com/assan-v3.6/classic-template/html/hero-youtube.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:47	34495/34495	---M-Z	200	added ('OK')	text/html	etag:%224ca535e-86bf-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/hero-vimeo.html	bootstraplovers.com/assan-v3.6/classic-template/html/hero-vimeo.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:47	57648/57648	---M-Z	200	added ('OK')	text/html	etag:%224ca535b-e130-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/hero-agency.html	bootstraplovers.com/assan-v3.6/classic-template/html/hero-agency.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:48	64379/64379	---M-Z	200	added ('OK')	text/html	etag:%224ca5712-fb7b-55a4439b51d00-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/slider-particle.html	bootstraplovers.com/assan-v3.6/classic-template/html/slider-particle.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:48	62577/62577	---M-Z	200	added ('OK')	text/html	etag:%224ca5713-f471-55d1ae27e1580-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/slider-small.html	bootstraplovers.com/assan-v3.6/classic-template/html/slider-small.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:49	70547/70547	---M-Z	200	added ('OK')	text/html	etag:%224ca5714-11393-55a4439b51d00-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/slider-text.html	bootstraplovers.com/assan-v3.6/classic-template/html/slider-text.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:49	41339/41339	---M-Z	200	added ('OK')	text/html	etag:%224ca570f-a17b-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/slider-carousel.html	bootstraplovers.com/assan-v3.6/classic-template/html/slider-carousel.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:49	84125/84125	---M-Z	200	added ('OK')	text/html	etag:%224ca5711-1489d-55a4439969880-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/slider-kenburns.html	bootstraplovers.com/assan-v3.6/classic-template/html/slider-kenburns.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:50	53992/53992	---M-Z	200	added ('OK')	text/html	etag:%224ca5710-d2e8-55d19b8d3b100-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/slider-image.html	bootstraplovers.com/assan-v3.6/classic-template/html/slider-image.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:50	44159/44159	---M-Z	200	added ('OK')	text/html	etag:%224ca56f2-ac7f-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-buttons.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-buttons.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:50	43485/43485	---M-Z	200	added ('OK')	text/html	etag:%224ca56f0-a9dd-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-animations.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-animations.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:51	199324/199324	---M-Z	200	added ('OK')	text/html	etag:%224ca5709-30a9c-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-social-buttons.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-social-buttons.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:51	58469/58469	---M-Z	200	added ('OK')	text/html	etag:%224ca56f4-e465-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-carousel.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-carousel.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:52	37816/37816	---M-Z	200	added ('OK')	text/html	etag:%224ca56f6-93b8-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-clients.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-clients.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:52	39086/39086	---M-Z	200	added ('OK')	text/html	etag:%224ca56f7-98ae-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-columns.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-columns.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:52	36896/36896	---M-Z	200	added ('OK')	text/html	etag:%224ca56ef-9020-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-alerts.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-alerts.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:53	36073/36073	---M-Z	200	added ('OK')	text/html	etag:%224ca5702-8ce9-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-page-titles.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-page-titles.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:53	53250/53250	---M-Z	200	added ('OK')	text/html	etag:%224ca56fc-d002-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-icon-box.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-icon-box.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:53	37323/37323	---M-Z	200	added ('OK')	text/html	etag:%224ca5704-91cb-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-parallax.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-parallax.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:53	35533/35533	---M-Z	200	added ('OK')	text/html	etag:%224ca56f9-8acd-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-flex-box.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-flex-box.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:54	41968/41968	---M-Z	200	added ('OK')	text/html	etag:%224ca5707-a3f0-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-promo-box.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-promo-box.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:54	35865/35865	---M-Z	200	added ('OK')	text/html	etag:%224ca56ff-8c19-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-lightbox.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-lightbox.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:55	49176/49176	---M-Z	200	added ('OK')	text/html	etag:%224ca570d-c018-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-testimonials.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-testimonials.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:55	54567/54567	---M-Z	200	added ('OK')	text/html	etag:%224ca56fd-d527-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-icons.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-icons.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:56	35946/35946	---M-Z	200	added ('OK')	text/html	etag:%224ca56f8-8c6a-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-counter.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-counter.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:56	43159/43159	---M-Z	200	added ('OK')	text/html	etag:%224ca570c-a897-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-tabs.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-tabs.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:56	42199/42199	---M-Z	200	added ('OK')	text/html	etag:%224ca56ee-a4d7-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-accordions.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-accordions.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:56	38738/38738	---M-Z	200	added ('OK')	text/html	etag:%224ca5706-9752-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-progressbars.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-progressbars.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:57	44213/44213	---M-Z	200	added ('OK')	text/html	etag:%224ca570e-acb5-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-typography.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-typography.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:57	41784/41784	---M-Z	200	added ('OK')	text/html	etag:%224ca56f3-a338-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-card.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-card.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:58	50661/50661	---M-Z	200	added ('OK')	text/html	etag:%224ca570b-c5e5-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-tables.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-tables.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:58	41456/41456	---M-Z	200	added ('OK')	text/html	etag:%224ca570a-a1f0-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-sticky-elements.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-sticky-elements.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:59	53037/53037	---M-Z	200	added ('OK')	text/html	etag:%224ca5705-cf2d-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-pricing-tables.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-pricing-tables.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:59	36320/36320	---M-Z	200	added ('OK')	text/html	etag:%224ca56f5-8de0-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-charts.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-charts.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:36:59	36037/36037	---M-Z	200	added ('OK')	text/html	etag:%224ca5708-8cc5-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-responsive-videos.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-responsive-videos.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:00	35827/35827	---M-Z	200	added ('OK')	text/html	etag:%224ca56fb-8bf3-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-gmap.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-gmap.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:00	49483/49483	---M-Z	200	added ('OK')	text/html	etag:%224ca5700-c14b-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-modals.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-modals.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:00	39286/39286	---M-Z	200	added ('OK')	text/html	etag:%224ca56f1-9976-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-blockquotes.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-blockquotes.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:01	42988/42988	---M-Z	200	added ('OK')	text/html	etag:%224ca5703-a7ec-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-paginations.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-paginations.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:01	56529/56529	---M-Z	200	added ('OK')	text/html	etag:%224ca56fa-dcd1-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-form-elments.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-form-elments.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:02	37589/37589	---M-Z	200	added ('OK')	text/html	etag:%224ca5701-92d5-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-notify.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-notify.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:02	47556/47556	---M-Z	200	added ('OK')	text/html	etag:%224ca56fe-b9c4-55d6cff9ec680-gzip%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-image-text-cards.html	bootstraplovers.com/assan-v3.6/classic-template/html/shortcode-image-text-cards.html	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:08	16247/16247	---M--	200	added ('OK')	image/jpeg	etag:%224ca53fd-3f77-54fab3b278180%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm1.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm1.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:14	31344/31344	---M--	200	added ('OK')	image/jpeg	etag:%224ca53fe-7a70-54fab3bfd2100%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm2.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm2.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:21	40514/40514	---M--	200	added ('OK')	image/jpeg	etag:%224ca53f8-9e42-54fbc15752d00%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/lgv1.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/lgv1.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:28	40956/40956	---M--	200	added ('OK')	image/jpeg	etag:%224ca53f7-9ffc-54fab3625c480%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/lgh1.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/lgh1.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:35	38347/38347	---M--	200	added ('OK')	image/jpeg	etag:%224ca53ff-95cb-54fab3cd2c080%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm3.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm3.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:37	216434/216434	---M--	200	added ('OK')	image/jpeg	etag:%224ca5364-34d72-55d19b07b7600%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/bg13.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/bg13.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:39	18712/18712	---M--	200	added ('OK')	image/jpeg	etag:%224ca5400-4918-54fab40a35080%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm4.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/masonry/sm4.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:41	273288/273288	---M--	200	added ('OK')	image/jpeg	etag:%224ca5360-42b88-55d69a273ca80%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/bg1.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/bg1.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:42	244705/244705	---M--	200	added ('OK')	image/jpeg	etag:%224ca5451-3bbe1-54a58109f3500%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/video/Busy-People.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/video/Busy-People.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:46	18074/18074	---M--	200	added ('OK')	image/jpeg	etag:%224ca537c-469a-524826aefc480%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/customer-1.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/customer-1.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:47	3713/3713	---M--	200	added ('OK')	image/jpeg	etag:%224ca537d-e81-524826b0e4900%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/customer-2.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/customer-2.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:37:48	3740/3740	---M--	200	added ('OK')	image/jpeg	etag:%224ca537e-e9c-524826b0e4900%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/customer-3.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/customer-3.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:04	136525/136525	---M--	200	added ('OK')	image/png	etag:%224ca5370-2154d-55d487d411900%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/browser-set.png	bootstraplovers.com/assan-v3.6/classic-template/html/images/browser-set.png	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:05	105026/105026	---M--	200	added ('OK')	image/jpeg	etag:%224ca537f-19a42-552e990d09680%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/entry1.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/entry1.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:06	175134/175134	---M--	200	added ('OK')	image/jpeg	etag:%224ca536b-2ac1e-54f691335b300%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/bg5.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/bg5.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:08	6485/6485	---M--	200	added ('OK')	image/png	etag:%224ca5372-1955-54f1c00674600%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-1.png	bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-1.png	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:10	4981/4981	---M--	200	added ('OK')	image/png	etag:%224ca5373-1375-54f1c00c2d380%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-2.png	bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-2.png	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:12	9581/9581	---M--	200	added ('OK')	image/png	etag:%224ca5374-256d-54f1c011e6100%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-3.png	bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-3.png	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:14	15038/15038	---M--	200	added ('OK')	image/png	etag:%224ca5375-3abe-54f1c02e82480%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-4.png	bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-4.png	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:16	6214/6214	---M--	200	added ('OK')	image/png	etag:%224ca5376-1846-54f1c04195180%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-5.png	bootstraplovers.com/assan-v3.6/classic-template/html/images/cl-5.png	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:22	33462/33462	---M--	200	added ('OK')	image/jpeg	etag:%224ca5389-82b6-55eef9dba9a00%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/img1.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/img1.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:28	35440/35440	---M--	200	added ('OK')	image/jpeg	etag:%224ca5391-8a70-54fab84b4da00%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/img2.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/img2.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:29	148941/148941	---M--	200	added ('OK')	image/jpeg	etag:%224ca5381-245cd-552e992f5e780%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/entry3.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/entry3.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:35	37239/37239	---M--	200	added ('OK')	image/png	etag:%224ca53f1-9177-5530ceb6c2780%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/map-img.png	bootstraplovers.com/assan-v3.6/classic-template/html/images/map-img.png	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:36	49239/49239	---M--	200	added ('OK')	image/jpeg	etag:%224ca5394-c057-54fab82ae0d80%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/img5.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/img5.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:39	10644/10644	---M--	200	added ('OK')	application/javascript	etag:%224ca5459-2994-55d47e7e29280%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/js/assan.custom.js	bootstraplovers.com/assan-v3.6/classic-template/html/js/assan.custom.js	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:44	260287/260287	---M--	200	added ('OK')	image/jpeg	etag:%224ca5380-3f8bf-552e991c4ba80%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/images/entry2.jpg	bootstraplovers.com/assan-v3.6/classic-template/html/images/entry2.jpg	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:38:52	80985/80985	---M--	200	added ('OK')	application/javascript	etag:%224ca531e-13c59-55658cdf43e00%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/cubeportfolio/js/jquery.cubeportfolio.min.js	bootstraplovers.com/assan-v3.6/classic-template/html/cubeportfolio/js/jquery.cubeportfolio.min.js	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:39:02	107534/107534	---M--	200	added ('OK')	application/javascript	etag:%224ca54ff-1a40e-54a58f580f500%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/jquery.themepunch.tools.min.js	bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/jquery.themepunch.tools.min.js	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:39:03	63323/63323	---M--	200	added ('OK')	application/javascript	etag:%224ca54fe-f75b-54a58f580f500%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/jquery.themepunch.revolution.min.js	bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/jquery.themepunch.revolution.min.js	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:39:04	8866/8866	---M--	200	added ('OK')	application/javascript	etag:%224ca54e9-22a2-54a58f580f500%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/extensions/revolution.extension.actions.min.js	bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/extensions/revolution.extension.actions.min.js	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:39:05	3702/3702	---M--	200	added ('OK')	application/javascript	etag:%224ca54eb-e76-54a58f580f500%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/extensions/revolution.extension.kenburn.min.js	bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/extensions/revolution.extension.kenburn.min.js	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
13:39:05	7607/7607	---M--	200	added ('OK')	application/javascript	etag:%224ca54ea-1db7-54a58f580f500%22	http://bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/extensions/revolution.extension.carousel.min.js	bootstraplovers.com/assan-v3.6/classic-template/html/revolution/js/extensions/revolution.extension.carousel.min.js	(from http://bootstraplovers.com/assan-v3.6/classic-template/html/index.html)
